TWEET_ID,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS
1390088908193501187,False,False,False,False,False,
1465763679161438212,False,False,False,False,False,
1477910945133481984,True,True,False,False,False,
1500829625580142592,False,True,False,False,False,
1373630406130565122,False,False,False,False,False,
1448242053742276614,False,True,True,True,False,
1261163749592961024,False,False,False,False,False,
1349509977669566467,False,False,False,False,False,
1403383446265905152,True,False,False,False,False,
1421137140973510661,False,False,True,True,True,
1450705633389408261,False,False,True,True,False,
1472125853735739395,False,False,False,False,False,
1399376083540135940,False,False,False,False,False,
1350115116910575623,False,False,False,False,False,
1379873738594865156,False,False,True,False,False,
1446256018477002760,True,False,True,True,True,
1430373389479329793,False,False,False,False,False,
1364289646218383360,False,False,True,True,False,
1425486743093104641,True,False,False,False,False,
1449810982646190085,False,True,False,False,False,
1084571730528608267,False,True,False,False,False,
1442855128793600008,True,True,False,False,False,
1433828255375794186,False,False,True,False,False,
1446339745961889822,False,False,False,False,False,
1344786586647613441,False,False,True,True,False,
1317179735680712706,False,False,False,False,False,
1471949572591304712,False,False,False,False,False,
1256668640193249287,False,True,False,False,False,
1333477528917446661,False,False,False,False,False,
1241463164501458944,False,False,False,False,False,
1471484187437932551,False,False,False,False,False,
1233878795410534400,False,False,False,False,False,
1479859812712292357,False,False,False,False,False,
1436207912163020806,False,False,False,False,False,
1263348487938334720,False,False,False,False,False,
1433121082416922628,False,False,False,False,False,
1431973657241399296,False,False,True,False,False,
1311904235634724865,False,False,False,False,False,
1476521591517462530,True,False,False,False,False,
1455019229263003654,False,False,True,True,True,
1486796030452670466,False,False,False,False,False,
1390412078603702274,False,False,False,False,False,
1472467627930914816,False,False,False,False,False,
1433433819969769479,False,False,False,False,False,
1472722999098982400,False,False,False,False,False,
1382964519970934786,False,False,False,False,False,
1492034204040896535,True,True,False,False,False,
1471592243127590916,False,True,False,False,False,
1360224575062224898,False,False,True,False,False,
1483741022555283456,False,False,False,False,False,
1464751396759162883,False,False,False,False,False,
1479036635740356612,True,False,False,False,False,
1342782480798121984,False,True,False,False,False,
1445433804131274753,False,False,True,False,False,
1475761397422301189,True,True,True,True,True,
1336795785279758337,False,False,False,False,False,
1486970397128069120,False,False,False,False,False,
1502781702451642370,False,True,False,False,False,
1378103008236560385,False,False,False,False,False,
1482436761339019264,True,False,False,False,False,
1437301325511868418,False,False,False,False,False,
1419961530733445123,False,False,False,False,False,
1421916176658190344,False,False,False,False,False,
1468374857960329218,False,False,False,False,False,
1340952699987243008,False,False,False,False,False,
1472928553566097414,False,False,False,False,False,
1417244490801295364,False,False,False,False,False,
1321852445476167680,False,False,True,False,False,
1433775250936930305,False,False,False,False,False,
1233424015953403911,False,False,False,False,False,
1340661871683264516,False,False,True,True,False,
1345765659356106755,True,False,False,False,False,
1470139279972126731,True,False,False,False,False,
1425924968248926209,False,False,True,False,False,
1385982104819937280,False,False,True,True,False,
1426238437678538756,False,True,False,False,False,
1439117035527675907,False,False,True,True,False,
1473935831236808706,False,False,False,False,False,
1418250083858927617,True,False,False,False,False,
1458178108331278341,True,False,True,False,False,
1414968255349985283,False,False,False,False,False,
1287487350084440066,False,False,True,True,True,
1466051474790797326,False,False,False,False,False,
1406876823342964737,False,False,True,False,False,
1449832602744020997,False,False,True,False,True,
1284119237834014721,False,False,False,False,False,
1358980199690428420,False,False,False,False,False,
1317731030611132417,False,False,False,False,False,
1420865255882821635,False,False,False,False,False,
1309493327910367239,False,False,False,False,False,
1424825066773270530,False,False,False,False,False,
1450536034048135171,False,False,False,False,False,
1350478691214749700,False,False,True,True,False,
1317104962795692033,False,False,True,True,True,
1432667838582599687,False,False,False,False,False,
1315918405506129920,False,False,False,False,False,
1301323318381948928,False,False,False,False,False,
1422081177385582594,False,False,False,False,False,
1436436667997564930,False,False,False,False,False,
1446502186939207680,True,False,False,False,False,
1434992319913201666,False,False,True,False,True,
1477008498252734465,False,False,True,True,False,
1335720738049822720,False,False,False,False,False,
1400491577278074883,False,False,False,False,False,
1369068728780996609,False,False,False,False,False,
1459454878695182342,True,False,True,False,False,
1471449990195257351,False,False,False,False,False,
1486683714696450050,True,True,False,False,False,
1451941718811611138,False,False,True,False,False,
1448661331733712903,False,False,False,False,False,
1457656453829890053,False,True,False,False,False,
1441804882776780803,True,True,False,False,False,
1304408531643387904,False,False,True,False,False,
1317362985422249984,False,False,True,False,False,
1314584245331996673,False,False,False,False,False,
1343159479358119938,False,False,False,False,False,
1374646381567209478,False,False,False,False,False,
1359209819949977605,False,False,True,False,False,
1333067640445800448,False,False,True,True,False,
1477613641646186496,True,False,False,False,False,
1488222080617299974,False,False,True,True,False,
1445486804220592135,True,True,False,False,False,
1439577240245837826,True,False,True,True,False,
1479874836436557835,False,False,False,False,False,
1364913283216642048,False,False,False,False,False,
1496987322281529346,True,False,False,False,False,
1487691197544022020,False,False,False,False,False,
1290708358991929344,False,False,True,False,False,
1373760015744561153,False,False,True,False,True,
1361981491111165953,False,False,True,False,False,
1413826264394256387,False,False,False,False,False,
1232037588611018752,False,False,True,False,True,
1477329415960936451,True,True,False,False,False,
1454509556143468554,False,False,False,False,False,
1481362350892621824,False,False,False,False,False,
1299443230388498432,False,False,False,False,False,
1490088902711037953,True,False,False,False,False,
1466453145727418372,True,False,False,False,False,
1409443256103022596,False,False,False,False,False,
1349782287521521665,True,False,False,False,False,
1367322369199661060,False,False,True,True,False,
1418466590677520384,False,False,False,False,False,
1483152413607477259,False,True,False,False,False,
1453422592300396546,False,False,True,False,False,
1445207894450913281,True,True,True,True,False,
1496784326645719041,False,False,True,True,False,
1481027258987216899,False,False,False,False,False,
1343979407480926208,False,False,False,False,False,
1297636673287847936,False,False,False,False,False,
1202443730105573376,False,False,False,False,False,
1407298069859815429,False,True,False,False,False,
1411816085951848457,False,False,True,False,False,
1414879239208415251,False,False,False,False,False,
1309395768835530752,False,False,False,False,False,
1329607883395391490,False,False,False,False,False,
1487014484732530689,False,True,True,True,True,
1474138521136877568,False,False,False,False,False,
1330157016699039744,False,False,True,False,True,
1454858078290055169,False,False,False,False,False,
1417984168743538691,False,False,False,False,False,
1333050694446837762,False,False,False,False,False,
1474536780540043267,False,False,False,False,False,
1474758344300707843,True,False,False,False,False,
1259395623037607937,False,False,False,False,False,
1360358466964094979,False,False,False,False,False,
1451528792770555904,False,False,False,False,False,
1312394912265011201,False,False,True,True,True,
1345083617668685829,False,True,False,False,False,
1472533663745200133,True,False,False,False,False,
1415332589095772162,False,False,False,False,False,
1493235417449172994,False,False,False,False,False,
871465759406518272,False,False,False,False,False,
1396820156014280710,False,False,False,False,False,
1284210129081114632,False,False,False,False,False,
1465317829234896901,True,True,False,False,False,
1448728458692075522,False,False,True,False,True,
1338809152408268803,False,False,True,False,False,
1426132836461993984,True,False,False,False,False,
1442354658358427649,True,False,False,False,False,
1344342889975975944,False,False,True,True,False,
1449024441011167237,False,True,False,False,False,
1472885707165339653,False,False,True,True,False,
1379041592347136000,False,False,True,False,False,
1452627163350552580,False,False,True,False,True,
1442949246005641216,False,False,True,False,False,
1428302604732411904,False,False,False,False,False,
1329526778143105033,False,False,False,False,False,
1326872823793676288,False,False,True,False,False,
1311819299762266113,False,False,False,False,False,
1425831744050237440,False,False,True,False,False,
1448925112405659650,False,False,False,False,False,
1418150116851073028,False,False,False,False,False,
1434986332883808257,True,True,False,False,False,
1456019028955238401,False,False,False,False,False,
1350978649718206467,False,False,True,False,False,
1351645254534000642,False,False,False,False,False,
1447179926331961347,False,False,False,False,False,
1409826329151774723,False,False,False,False,False,
1313126853935345670,False,False,False,False,False,
1407959073836965891,False,False,False,False,False,
1458096006634037252,False,False,False,False,False,
1330705056837066752,False,False,True,True,True,
1289418338825695232,False,False,False,False,False,
1430555102172098562,False,False,True,True,False,
1455941404203552780,False,False,True,True,False,
1478728794240425984,False,False,True,True,False,
1483876914993504258,True,False,False,False,False,
1319699044218830850,True,False,True,False,False,
1327852575056543745,False,False,True,True,False,
1375053774146920452,False,False,False,False,False,
1379332343966670849,False,False,False,False,False,
1431346612996030473,False,False,True,True,False,
1401352189575110673,False,False,True,False,True,
1239547856261992455,False,True,False,False,False,
1391450528194912257,False,False,True,False,False,
1355346262854311939,False,False,True,True,False,
1457315457766248451,False,False,False,False,False,
1502895960602595328,False,False,False,False,False,
1412425262856388610,False,False,False,False,False,
1392045632542674944,False,False,False,False,False,
1448929838337646597,False,False,False,False,False,
1461272309940080642,False,False,False,False,False,
1478705077389082625,False,False,False,False,False,
1249109104053727233,False,False,False,False,False,
1339197276963614726,False,False,False,False,False,
1412504838882185217,False,False,True,True,False,
1380089400017707008,False,False,False,False,False,
1477084475054071813,True,False,False,False,False,
1461834861572984833,False,False,False,False,False,
1478470309842161666,False,False,False,False,False,
1462896181072302085,False,False,False,False,False,
1391347790035423232,True,False,True,False,True,
1474361328815026179,True,False,False,False,False,
1479549127163887618,False,False,False,False,False,
1444631040333598727,False,False,False,False,False,
1476241474161451013,False,False,False,False,False,
1335340199346319362,True,False,False,False,False,
1454875388379860998,False,False,True,False,False,
1415582297596776450,False,False,True,True,False,
1453079462019489795,False,False,False,False,False,
1405146204648914944,False,True,False,False,False,
1320062359495450630,False,False,False,False,False,
1435525425279741953,False,False,False,False,False,
1357150527277182977,False,False,False,False,False,
1397490115459571712,False,False,False,False,False,
1417191471522922502,False,True,False,False,False,
1353940062023639040,False,False,False,False,False,
1265187473019281413,False,False,False,False,False,
1482274514184642560,False,False,True,False,False,
1420469132764585985,False,False,False,False,False,
1306194915836211200,False,False,False,False,False,
1367199756699783169,False,False,False,False,False,
1438560911472701441,False,False,False,False,False,
1443858611076321288,False,False,False,False,False,
1249929746143678469,False,False,False,False,False,
1286306578816262144,False,False,False,False,False,
1454511892639240197,False,False,False,False,False,
1277685800940056578,True,False,False,False,False,
1475867590228692997,False,False,False,False,False,
1423603984418459655,False,False,False,False,False,
1448970879875096623,False,False,True,True,False,
1475242326406709253,False,True,False,False,False,
1313970063158972416,False,False,False,False,False,
1486101696073932800,False,False,False,False,False,
1312826784543633408,False,False,False,False,False,
1349332946201796609,False,False,True,True,False,
1429117522226421768,False,False,False,False,False,
1354798333412265988,False,False,False,False,False,
1455939211299860482,False,False,False,False,False,
1340819517304397824,True,False,False,False,False,
1336265666274398208,False,False,False,False,False,
1410456501584490498,False,False,False,False,False,
1315478993974550528,False,False,True,True,False,
1347231264861007873,False,False,False,False,False,
1397790913431326721,False,False,False,False,False,
1471918254478221317,True,False,False,False,False,
1480575149472681989,False,False,False,False,False,
1473455157082202113,False,False,False,False,False,
1380168331471249411,False,False,False,False,False,
1326133250570526721,True,False,False,False,False,
1480275398692909057,False,False,False,False,False,
1449780629395148804,False,False,False,False,False,
1433537335195430926,False,False,False,False,False,
1478449536137838601,False,False,True,False,False,
1292399232050237441,False,False,True,False,False,
1477281464140144641,True,False,False,False,False,
1324785073250541568,False,False,False,False,False,
1442912667887308800,False,False,True,True,False,
1464701552195772425,False,False,False,False,False,
1427031373253054476,False,False,False,False,False,
1448726551802044418,False,False,False,False,False,
1441407622545018882,False,False,False,False,False,
1461074562624507912,False,False,False,False,False,
1385285120773525507,False,False,False,False,False,
1278169858971250688,False,False,False,False,False,
1419468323067109382,False,True,True,True,False,
1500168206287319042,False,False,False,False,False,
1344423037454614530,False,False,False,False,False,
445741126608486401,False,True,False,False,False,
1361288020704526336,False,False,False,False,False,
1419683503164346370,True,True,False,False,False,
1412247016277696513,False,False,False,False,False,
1459005603976650757,True,True,False,False,False,
1353965729012453376,False,False,True,True,False,
1447683933181816839,False,False,True,True,False,
1345752456727318530,False,False,False,False,False,
1306219957714407425,False,False,False,False,False,
1443781083259080706,False,False,False,False,False,
1441096983431634953,False,False,False,False,False,
1414574921972338694,False,False,False,False,False,
1434922526283554823,True,False,False,False,False,
1394317504533700609,False,False,False,False,False,
1460616840930119681,False,False,False,False,False,
1252890158262779904,False,True,False,False,False,
1242508803859505153,False,False,True,False,False,
1296353902418329602,False,False,False,False,False,
1372942518464114700,False,False,False,False,False,
1395445172251541507,False,False,False,False,False,
1372522987711295489,True,True,True,False,False,
1274942322413895682,False,False,False,False,False,
1414734857834569731,False,False,False,False,False,
1484960783951876099,False,False,False,False,False,
1470874847287062531,False,False,False,False,False,
1428018004420407297,False,False,False,False,False,
1486842076822228993,False,False,False,False,False,
1475529341857632257,False,False,False,False,False,
1344194880579514368,False,False,False,False,False,
1428407741878579200,False,False,False,False,False,
1453377875638370314,False,False,False,False,False,
1431861401690284032,False,False,False,False,False,
1459460999619268609,False,False,True,False,False,
1477580574500036612,True,False,False,False,False,
1477559078956191748,False,False,True,True,False,
1333004316228116488,False,False,True,True,False,
1417907881463193610,False,False,False,False,False,
1344786586647613441,False,False,True,True,False,
1480441390995759105,False,False,False,False,False,
1462075339316895747,False,False,False,False,False,
1449133682233511936,False,False,False,False,False,
1443001228984823809,False,False,False,False,False,
1317213370878205952,False,False,False,False,False,
1475205678339928069,True,False,False,False,False,
1464327148106403842,False,False,False,False,False,
1490257319480991748,False,False,False,False,False,
1373535372597166084,False,True,False,False,False,
1311705717578006530,False,False,False,False,False,
1419252899276808192,False,False,False,False,False,
1305596898384973824,False,False,False,False,False,
1413773674172358658,False,False,False,False,False,
1413254764528390153,False,False,False,False,False,
1475855009183002627,False,False,False,False,False,
1337475084320182275,False,False,True,True,False,
1477381051555188742,False,False,False,False,False,
1472668702244061187,False,False,False,False,False,
1434115152190791683,False,False,True,True,False,
1478485879974940673,False,False,True,True,False,
1475248813413654534,False,True,True,True,False,
1441627342208573449,False,False,False,False,False,
1401177740787785737,False,False,False,False,False,
1456412466464837634,False,False,False,False,False,
1354377633757331456,False,False,False,False,False,
1435203324672888833,False,False,False,False,False,
1473829977393094660,False,False,False,False,False,
1241692189668839425,False,False,False,False,False,
1239912455796674560,False,False,True,False,False,
1371854471064600577,False,False,True,True,False,
1335983306266058752,False,False,False,False,False,
1302205375945506816,False,False,True,False,False,
1475830647105200131,True,False,False,False,False,
1475943297822736392,False,False,True,False,False,
1476694688522510336,True,False,False,False,False,
1479827000894189569,False,False,True,False,True,
1425517721408524288,False,False,False,False,False,
1393346962821459972,False,False,False,False,False,
460829829127233536,False,False,False,False,False,
1367066830330884096,False,False,False,False,False,
1472627965217456128,False,False,True,False,True,
1433144122278400001,False,True,False,False,False,
1456170121072889857,False,False,False,False,False,
1471488458916970499,False,False,False,False,False,
1360635619899289606,False,False,True,True,True,
1411625823992492033,False,False,False,False,False,
1425961698423234566,False,False,False,False,False,
1420115212087304201,False,False,False,False,False,
1483912672752119818,False,False,False,False,False,
1493357336198627330,True,True,False,False,False,
1261563002526011392,False,False,True,False,False,
1478673808852672513,False,False,False,False,False,
1439850530679910400,False,False,False,False,False,
1367923806526971905,False,False,False,False,False,
1490308807028711435,True,True,False,False,False,
1415432279388741632,True,False,False,False,False,
1426322402389241864,False,False,False,False,False,
1417349412762832919,False,False,False,False,False,
1436445173760811009,True,False,True,True,False,
1433022205563187200,False,False,True,True,True,
1455279887900626947,True,False,True,True,True,
1476182891801546752,False,False,False,False,False,
1367515792082878466,False,False,False,False,False,
1412432963774599168,False,False,False,False,False,
1471217474796412930,False,False,False,False,False,
1453320239685545984,False,False,False,False,False,
1370766206693744647,True,False,False,False,False,
1414963533591236614,False,False,False,False,False,
1489501608891269122,True,True,False,False,False,
1488828187954065410,True,False,False,False,False,
1372691657372659714,False,False,False,False,False,
1430598997916405762,False,True,False,False,False,
1488749626220224515,True,True,False,False,False,
1449500000006950919,False,False,True,False,True,
1370870588433125377,False,False,False,False,False,
1469444809345716229,False,False,False,False,False,
1446446839637610502,False,False,False,False,False,
1315635712633573376,False,False,False,False,False,
1335161114783526916,False,False,True,False,False,
1262422954316611590,False,False,False,False,False,
1466809968607350791,False,False,False,False,False,
1355457691423035394,False,False,True,True,False,
1447582571408285707,False,False,True,False,False,
1329139652180242432,False,False,True,False,False,
1423914134807224323,False,False,False,False,False,
1475294437282664449,False,False,False,False,False,
1318599026275647491,False,False,False,False,False,
1460269124391690241,False,False,True,True,False,
1393004867585679363,True,False,False,False,False,
1418915991887749125,False,False,True,False,False,
1446677600223604737,False,False,False,False,False,
1399252472435257344,False,False,False,False,False,
1466913105426931712,True,False,False,False,False,
1471611271669817351,True,False,False,False,False,
1437157282979229707,False,False,False,False,False,
1474257381261381634,True,True,False,False,False,
1356719379707265026,False,False,True,True,False,
1477623822970986503,False,False,True,True,False,
1438704366370783234,False,False,False,False,False,
1417166356211019785,True,False,False,False,False,
1325164235014483968,False,False,True,False,False,
1264954304433192965,False,False,False,False,False,
1346077081399128066,False,False,True,False,False,
1346793661405798400,False,True,False,False,False,
1474137897221730307,False,False,False,False,False,
1477753320857128964,False,False,True,True,False,
1315732505966850048,False,False,False,False,False,
1474064129325477888,True,True,False,False,False,
1392069612750180352,False,False,False,False,False,
1405591625040945152,False,False,False,False,False,
1272833963501981696,False,False,False,False,False,
1344519346849259520,False,True,True,True,True,
1425757040534765569,False,False,False,False,False,
1479020199827451904,False,False,False,False,False,
1402932942083665925,True,False,False,False,False,
1472253086857150464,False,False,False,False,False,
1498206941990031363,True,False,False,False,False,
1473802781895053314,False,False,True,False,False,
1473737113543839752,True,False,False,False,False,
1332421319187640323,False,False,True,True,False,
1356568677676707840,False,False,False,False,False,
1457388262109110281,True,False,False,False,False,
1416762204033011713,True,True,False,False,False,
1380155808177086468,False,False,False,False,False,
1349335090766217216,False,False,True,True,False,
1476709397351051266,False,False,True,True,False,
1461738324520017920,False,False,False,False,False,
1425400550611431426,False,False,False,False,False,
1471948970331185158,False,False,False,False,False,
1349447854272770048,False,True,False,False,False,
1442600695564161025,False,True,False,False,False,
1416541820507541505,False,False,False,False,False,
1305761729591287808,True,True,False,False,False,
1426859214140489731,False,False,False,False,False,
1469455563595653133,False,False,False,False,False,
1499365213350416385,True,True,False,False,False,
1325860006948966400,False,False,False,False,False,
1350164153311383554,False,False,True,False,False,
1460003821220990978,True,False,False,False,False,
1437415334231908353,False,False,True,True,False,
1360280059853107207,False,True,False,False,False,
1310309206105317376,False,False,False,False,False,
1375116434783809542,False,False,False,False,False,
1348038998128779264,False,False,True,True,False,
1451556624456462336,False,False,False,False,False,
1351333256692715523,False,False,False,False,False,
1466723432561790978,False,False,False,False,False,
1460503039161286658,False,False,True,False,False,
1410908558451949571,False,False,False,False,False,
1336795127101018113,False,True,False,False,False,
1400212050119385091,False,False,True,False,False,
1478477064491708419,False,False,False,False,False,
1410545160178614273,True,False,False,False,False,
1301770850446831619,False,False,False,False,False,
1247585054374625280,True,False,False,False,False,
1405181122489851908,False,False,False,False,False,
1450868921129648132,False,False,False,False,False,
1443184368109899776,False,False,False,False,False,
1440920479561359360,False,False,False,False,False,
1446165878895165442,False,True,False,False,False,
1466389051146178574,True,True,False,False,False,
1444660081627381761,False,False,False,False,False,
1412793563885232138,True,False,False,False,False,
1433660317020557313,True,False,False,False,False,
1308082117054783488,False,False,False,False,False,
1449837845930250250,False,False,True,True,False,
1346153815242895362,True,True,True,True,True,
1480508967071723520,False,False,False,False,False,
1483899426716454923,False,False,False,False,False,
1483476189943668744,True,False,False,False,False,
1416513041361944578,False,False,True,False,False,
1420420036100034560,False,False,True,True,True,
1407035919530659843,False,False,False,False,False,
1470459289433161728,True,False,False,False,False,
1479722791243063296,False,False,False,False,False,
1322387068467793920,True,False,False,False,False,
1394031058455351301,False,False,False,False,False,
1486193619564437504,True,False,False,False,False,
1476653492089638919,False,False,True,False,False,
1437948061628735488,False,False,False,False,False,
1325734199580647424,False,False,False,False,False,
1376650698771861512,False,False,False,False,False,
1336347160464527362,False,False,False,False,False,
1473752479947010059,True,True,True,True,True,
1469351826956902403,False,False,True,True,False,
1240650587475247104,False,True,False,False,False,
1352131017939808256,False,False,True,True,False,
1344382006440898560,False,False,False,False,False,
1439562863668985856,False,False,False,False,False,
1364566096217522178,False,False,False,False,False,
1453685822943899650,False,False,False,False,False,
1478287020820766726,True,True,False,False,False,
1447133638127194116,False,False,True,False,False,
1468238548474155008,True,False,True,True,False,
1470540979992244240,False,False,True,False,False,
1488650331701788672,False,False,False,False,False,
1446044786364932099,False,False,True,False,False,
1470731399632195589,False,False,False,False,False,
1427263600398192643,False,False,False,False,False,
1432296420623663104,True,False,False,False,False,
1479737504093904896,False,False,True,False,False,
1441509929861406720,False,True,False,False,False,
1373233247828766725,False,False,False,False,False,
1478669114206040065,False,False,True,True,False,
1391094219419361289,False,False,False,False,False,
1436140611434913799,True,True,False,False,False,
1446451260832485384,False,False,True,True,True,
1461248267719688194,True,False,False,False,False,
1410514306819579904,False,False,False,False,False,
1437963363854782475,False,False,False,False,False,
1242503862277333002,False,False,True,False,False,
1507997660577415170,False,False,False,False,False,
1434530290387636230,False,False,False,False,False,
1367424099061014531,False,False,True,False,False,
1333675163997659136,False,False,False,False,False,
1469674602825752579,True,False,False,False,False,
1339975075076911106,False,False,False,False,False,
1498302974556360704,True,False,False,False,False,
1431702034860945412,True,False,True,False,False,
1309497224234176513,False,False,False,False,False,
1357918014931415043,False,False,True,True,False,
1446086704973053961,True,True,False,False,False,
1437416183351943169,False,False,True,True,False,
1448262985881989124,False,False,False,False,False,
1475133808127229953,False,False,False,False,False,
1394235489020956672,False,False,False,False,False,
1363502141005041666,False,False,False,False,False,
1457340957041561604,False,False,False,False,False,
1446412983744225291,False,True,False,False,False,
1481585542278090755,False,False,True,True,False,
1373394124024463369,False,False,False,False,False,
1467858974674497543,True,False,False,False,False,
1481588629231259650,False,False,False,False,False,
1415728576280899587,False,False,False,False,False,
1436231718936223744,False,False,False,False,False,
1436453939948384257,True,True,False,False,False,
1469343115073003528,False,False,False,False,False,
1410675166510817282,False,False,True,False,False,
1344688223314960385,False,False,False,False,False,
1333704398745243650,False,False,True,False,False,
1420563265558507524,False,False,False,False,False,
1255889845299425280,False,False,True,True,False,
1351588965124616193,False,False,True,False,False,
1421527556457644032,False,False,False,False,False,
1503367028123615237,True,False,False,False,False,
1481377590518628364,True,False,False,False,False,
1456039644613709825,False,False,False,False,False,
1410014279219265539,False,False,False,False,False,
1449601338439094273,False,True,False,False,False,
1469444843185360899,False,False,True,True,True,
1375071251413225478,False,True,False,False,False,
1458100598683877380,False,False,False,False,False,
1432739084234018819,True,False,False,False,False,
1439969586506514433,False,False,False,False,False,
1328308300019011584,False,False,False,False,False,
1430941929425022986,False,False,False,False,False,
1336561227800211457,False,True,False,False,False,
1195448651918856198,False,False,False,False,False,
1470129218965098498,True,False,False,False,False,
1445042274862256137,True,False,False,False,False,
1331182037131272195,False,False,False,False,False,
1459828939984093184,False,False,True,False,False,
1318938775792324608,False,True,True,True,False,
1370807418104471552,False,False,False,False,False,
1474361328815026179,True,False,False,False,False,
1424210945421848584,False,False,False,False,False,
1480566196105842696,False,False,True,True,False,
1385876376553656321,False,False,False,False,False,
1405532584059146246,False,False,False,False,False,
1304703032890925056,False,True,True,False,True,
1430701651980021765,False,False,True,False,True,
1415635814424449024,False,False,False,False,False,
1260507321433829377,False,False,True,False,False,
1420077818176811018,False,False,False,False,False,
1446298567648456709,False,False,True,False,True,
1444295130169626624,False,True,True,True,False,
1465045729299292173,True,True,False,False,False,
1451872871853268995,False,False,False,False,False,
1450684474878951434,False,False,True,True,False,
1457792509652783104,False,False,False,False,False,
1477622019491610627,False,True,False,False,False,
1439350657815924738,False,False,False,False,False,
1348711167435411456,False,False,False,False,False,
1437881633420492807,False,False,True,False,False,
1427911089317109760,False,False,False,False,False,
1474851871437250560,False,False,True,True,False,
1359191589009190914,False,False,False,False,False,
1334155984751702018,True,False,True,False,False,
1286523891351945217,False,True,False,False,False,
1460511039599038470,False,False,False,False,False,
1476514784824762372,False,False,True,True,True,
1398213355329003520,True,True,False,False,False,
1454463199818944515,False,False,True,True,False,
1447234427847954432,False,True,False,False,False,
1338556848954335232,True,False,False,False,False,
1346720734236827648,False,False,True,False,False,
1283813092523114498,False,False,False,False,False,
1452831629513314315,True,False,False,False,False,
1299853645794680834,False,False,False,False,False,
1450920039075483661,True,True,False,False,False,
1451364617733672964,False,False,False,False,False,
1468666972447690763,False,False,False,False,False,
1414491922593456128,False,False,False,False,False,
1361471294974394368,False,False,False,False,False,
1444402797139660805,False,False,True,False,True,
1471991815117148177,False,False,False,False,False,
1420020852423331848,False,False,False,False,False,
1351883325447790593,False,False,False,False,False,
1444434975416274946,False,False,False,False,False,
1476329131298070530,False,False,False,False,False,
1473585950059991040,True,False,True,True,True,
1488108076133756932,False,False,False,False,False,
1414153005788811267,False,False,False,False,False,
1363969302081208323,False,False,False,False,False,
1487067615054946315,False,False,False,False,False,
1460397780053250051,False,False,False,False,False,
1442576295666221062,False,False,False,False,False,
1460081487479463940,False,True,False,False,False,
1472156588676952064,False,False,False,False,False,
1330788696073924609,False,False,False,False,False,
1443930598217818112,True,False,False,False,False,
1287396609559494656,False,False,False,False,False,
1316674736710090752,False,False,False,False,False,
1436083080872271874,False,False,False,False,False,
1437581623139217412,False,False,True,True,False,
1449479582613221381,False,False,True,True,True,
1312642279685980161,False,False,False,False,False,
1479126900916342787,False,False,False,False,False,
1470758568970362880,False,False,False,False,False,
1435151055126413315,False,False,True,True,False,
1458263024360255489,False,False,False,False,False,
1324481491980738563,False,False,False,False,False,
1419323846209904645,False,False,True,True,False,
1450125080516644870,False,False,False,False,False,
1336657495121559552,False,False,True,True,False,
1240550249728483329,True,True,False,False,False,
1423417035791507456,False,False,True,True,True,
1464349753400037385,False,False,False,False,False,
1471592822147059719,False,False,True,False,False,
1367215568215023622,False,False,False,False,False,
1321006304941477888,False,False,False,False,False,
1383605416421072902,False,True,False,False,False,
1370358319609696262,False,False,False,False,False,
1455080245976047618,False,False,False,False,False,
1430850753741078529,True,True,False,False,False,
1269327634372198404,False,False,True,False,False,
1463293781621542921,False,False,False,False,False,
1318114995067113472,False,False,True,True,False,
1359202694083264514,False,False,True,False,False,
1446315237016276994,False,False,True,True,False,
1489621793736376324,True,False,False,False,False,
1430941415589171201,False,True,False,False,False,
1393615887714983942,False,False,False,False,False,
1360917792124461060,False,False,True,False,False,
1486895457863225348,True,True,False,False,False,
1438765244910800898,False,False,True,True,True,
1417204426339663881,False,False,True,True,False,
1406252290831495170,False,True,False,False,False,
1454137349663756290,False,False,True,True,True,
1366882053980000257,True,False,False,False,False,
1499220899035295745,True,True,False,False,False,
1397260764398895114,False,False,False,False,False,
1451449785299447818,False,False,False,False,False,
1481319032255041536,False,False,False,False,False,
1433892708725178369,False,True,False,False,False,
1456838608598364161,True,False,False,False,False,
1479779997007192069,False,False,False,False,False,
1397820322921975808,False,False,True,False,False,
1471408730155671554,False,False,False,False,False,
1470658772586668033,True,False,False,False,False,
1412676713859977218,False,False,True,False,False,
1480450802217107456,False,False,False,False,False,
1358097472095211523,False,False,False,False,False,
1315554791293161475,False,False,False,False,False,
1479387525294788608,False,False,False,False,False,
1460880830667046915,False,False,False,False,False,
1450610882933891072,False,False,True,True,False,
1386955697355636736,False,False,False,False,False,
1346939307332874241,False,False,True,True,False,
1411643984041103361,True,False,False,False,False,
1248722172719267846,True,True,False,False,False,
1448258136989573128,True,False,True,False,False,
1430916098250137608,False,False,True,True,True,
1342091658649874434,False,False,True,False,False,
1445539681639170050,False,False,True,False,False,
1439849190390214660,False,False,False,False,False,
1449253623821594624,False,False,False,False,False,
1456035950711160832,True,True,True,True,True,
1431567773998649349,False,False,False,False,False,
1370375816358588423,False,False,False,False,False,
1371072824874516480,False,False,True,False,False,
1297923687107170304,False,False,False,False,False,
1336779458083221505,False,False,True,True,False,
1425993152763138048,False,False,False,False,False,
1314449751606255616,False,False,True,True,False,
1441839300698689536,False,False,False,False,False,
1461368022669561858,True,False,False,False,False,
