,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS
204,1318086588396699648,800981483116761088,@paulinemc2 @AScouseVoice @LiamThorpECHO My dad got covid in April. He was 62. He spent 2 weeks in ICU alone. He died 17th April we couldn’t kiss him goodbye. I have also been made redundant. I suffered from PTSD before all this happened. Why does it have to be a competition when lives are being lost on all sides,0,0,1,1,0
205,1262761296878907394,758254941106532352,My aunt has been in hospital for the past 7 weeks with Covid19 which caused pneumonia in her lung. We didn’t think she was going to pull through. But today she has proved us all wrong and finally got home! I’m so proud to be her niece ❤️,0,0,1,1,0
206,1339488542641295361,20135525,Slept for 11 hours last night. I feel utterly dreadful and now I have a sore throat. Hi Covid 🥴,0,1,0,0,0
207,1339508185141526530,20424790,My daughter's test results for Covid came back positive. Which means me and the wife are pretty much guaranteed to have it too,0,0,1,1,0
208,1271441960016982016,65415768,"I spoke to @Fionasstalker about my very, very long post Covid symptoms (nearly 12 weeks now...) - interview is on @BBCRadioScot #drivetime just after 5pm! Do tune in 📻",0,1,0,0,0
209,1326947625946525698,4032862337,Me waiting for my covid test result after the boys got theirs an hour ago https://t.co/No4h6i3lHn,0,1,0,0,0
210,1312741579464081409,1173613725082894337,@AlistairHaimes Yesterday I caught myself thinking we could have a referendum on our covid strategy😂,0,0,0,0,0
211,1342201373639716885,20148088,@hdeangelis_ My friend had none of the classic syms. He tested positive and got the loss of smell etc a good week or so after. Get well soon and have a lovely chrimbo!,0,0,0,0,0
212,1343477306724134914,260444683,Nearly a month after having covid I can finally (although faintly) smell my Yankee candles!! Today is a good day!!,1,0,0,0,0
213,1343548687096623116,17196198,"Member of my family has covid, it's bloody scary. Day 3 with symptoms and they feel terrible. I'm really worried for them

They caught it via their job, now all their immediate family are likely to contract it.

2020 is shit.",0,0,1,1,1
214,1254875260312326151,76128847,#2 #kawasakidisease which according to today’s news brief covid-19 can have similar symptoms  in children....My baby at 33 months old. Kawasaki survivor 💪🏻 https://t.co/ySOam8iV1F,0,0,0,0,0
215,1291758685467877376,1086684540817600512,"@LaurenB97968221 @LozzaFox My very good friend lost his uncle to covid in May, he had dementia though. My mate also has 2 kids and a massive mortgage to pay. He can’t afford to have things shut down any longer and he hates masks and will not social distance. Hope this partly answers ur question.",0,0,0,0,0
216,1253275415671525376,1094168233983250438,My family and I have not tested positive for COVID-19- Footballer super striker Ahmed Musa https://t.co/pyYnUJSh1E https://t.co/c8pVBZR8UX,0,0,1,0,0
217,1268085535022690305,922926516538929152,"I’m ill but not covid.

I don’t think it’s a bacteria or virus. I think it’s my body, pushed a bit too much and reacting. 

Will try to not feel guilty about being kinda crap today.",0,0,0,0,0
218,1280784141940854784,913478550455558145,Good good news. Me and my husband have tested Negative for COVID 19,0,0,1,0,0
219,1257688705634054145,758605476007448576,@da_judge The funny thing is he was told by doctor Hillary his symptoms was not connect to covid and yet he still got tested 🤔,0,0,0,0,0
220,1244236520820822016,1207325866579169283,"My partner has mild symptoms of covid-19 I’ve rang 111 and everything, that’s me off work because of the nature of my job.Please pray for us I’m scared l never thought it would be so close to home please please people don’t take unnecessary risks with your life.",0,0,1,0,1
221,1254171785387442188,1009164712901332992,@tescoshopper The baby boy with mum and dad Covid-19 positive has no symptoms so far but they are worried sick as they live alone with baby so no support and they are very young,0,0,0,0,0
222,1264138087275343874,397925075,@DominicRaab Does that mirror have to be at my house unless I have covid19?,0,0,0,0,0
223,1264221125766152192,1250080597,"@vicderbyshire My husband and I had covid in March. We have 3 young children, 2 are disabled. We had no support at all. Our relatives are 65miles away, but we followed the guidance to the letter. To hear a couple with one child excused of travelling 250+ miles to see family is utterly enraging",1,0,1,1,0
224,1264234116771385348,351876101,"My kids got Covid symptoms when their Dad was taking care of them. He got sick too. I went 14 days without seeing them, dropping off care packages on the doorstep. I was ready to take them in and quarantine at any time, if we had to. Fuck the Cummings family. Fuck them.",0,0,1,0,1
225,1307949955412381696,142425662,"@VickiPMcKellar I have a heart condition and my husband is waiting for an op so we can’t Ignore Covid-19. We are shielding, whatever you do. You are healthy enough to take risks. Thousands of us aren’t.",0,0,1,0,0
226,1282217985407619074,20426666,"Mum had Covid test prior to going into hospital on Monday. Great process I thought.  However my dad, her carer, who will be in hospital with her, was refused.  What a farce. #covid19diaries #lockdownlife #shitprocess #farce #BorisJohnsonMustGo #NHS",0,0,1,0,1
227,1265242166298886145,2529659293,"@BarristerSecret 🔴 My wife didn't have Covid symptons. She was ill.
🔴 We took pre-emptive measures, but in the event, were able to cope.
🔴 Media made false allegations and been trying to take me down for years
🔴 My wife decided not to feed the media frenzy
🔴 Sunk by eye test, but bluff it 😳",0,0,1,0,1
228,1303221903121944579,1173158816,If you have been to any football this week and you or any family member you live with shows Covid symptoms please inform the club you played for or watched. Keep safe.,0,0,0,0,0
229,1281957410588880896,1858716630,"@airindiain @HCI_London Need urgent assistance, please. My friend's parents have been tested COVID positive and he is stuck in London. Please facilitate a seat on a flight to #Bengaluru @HardeepSPuri",0,0,0,0,0
230,1264490566378762240,3233847896,"My partner &amp; I had what we believe was Covid19 just as lockdown began. We have *2* young children &amp; my parents - just in their 70s - live less than *2* miles away. 

WE STAYED AT HOME! 

It was hard and we worried about the kids but that’s what we were being told we had to do. https://t.co/ZIiDIbnJtW",0,0,1,0,0
231,1301578551255339010,1026611049255120896,"@pulte I lost my job &amp; all my gigs to Covid.
I have been struggling for months, I owe thousands in rent to my dad, &amp; I’ve not had the money for my meds either!

But, right now I’m desperate for just £72 so I can get to a hospital appointment in London regarding surgery I need!

Please!",0,0,0,0,0
232,1239638936789680129,3836287109,"Of we have no covid19 test kits, how did Idris Alba get tested AND showing no symptoms?????",0,0,0,0,0
233,1308891120135438342,164429379,Honestly having the worst week. Topped off with the fact my dad has tested positive for Covid. Just wish everything would go back to normal 😢,0,0,1,1,0
234,1266056939118776320,1257575682,"Thank you #smarthealth for following up on my GP appointment when I was very ill with Covid, to make sure I'm now ok. If you're an #AIGLifeUK customer you get free access to a GP 24/7 365. Register now. #myviews #iworkforaig https://t.co/XOFpD4ui3I",1,0,0,0,0
235,1253429959017639941,1410362316,"@jdfreeradio My wife, Sarah Johnson. HCA at UHCW Had a scare last week sent home with covid-19 symptoms. Within minutes of getting the all clear test results she was on the phone to her ward arranging to get back to work for the following day. My hero ❤️💙",0,0,1,0,1
236,1241091003731398661,80857065,"I think this clarifies the how long you should isolate for.  Thus clear up any confusion.  

#COVIDー19UK #COVID19UK #NHS https://t.co/Fenaw3K467",0,0,0,0,0
237,1241126445726027776,2274829281,@Martha_Gill @Seasicksal this.... Let me give you a run down of my COVID symptoms. I haven’t been tested but I’ll give you them and just because I haven’t been tested doesn’t mean I don’t gotz the COVID.,0,1,0,0,0
238,1329198873219313671,1097835506,can’t believe the biggest present i got for my birthday was a positive covid result... the audacity,1,0,0,0,0
239,1255395994893778949,1606148070,"@saralivadeas My wife’s employer requested a COVID test for her, but was told if she’s had symptoms for more than 5 days you can’t have a test.",0,0,1,0,0
240,1321738470788911104,434397838,@LauraPAuthor Me too! It was a great day! Covid needs to bugger off so I can go on my date!!,0,0,0,0,0
241,1313555818328010753,2984873422,"Watching lively party in TV drama &amp; trying to recall last time we had a right good night out b4 Covid-19. Then I remembered. Fabulous night @SPVSvets @VetMG Congress 24th Jan, rocking out to @RPJBand, loving every banging tune! @SilkieFairy @RCVS_CEO @StuartReid_RVC @judson_anna https://t.co/ejmb8DzxV7",0,0,0,0,0
242,1271359547328913408,480471912,"After 8 long weeks in intensive care, he’s home!! MY DAD BEAT COVID!!!!!!!! https://t.co/oOkQOygTJ7",0,0,1,1,0
243,1272492786646990849,28333929,@sheriantoinette My Nan’s 91 caught Covid whilst in hospital with fractured femur 12 weeks ago. She’s tested positive again last Tues when she was meant to be moving to a care home due to mobility dementia the care home won’t accept her as she’s asymptotic positive. Will she always test positive?,0,0,1,1,0
244,1255235098473041921,143173974,@sazmeister88 Slovenia is definitely not me of my favourite countries. I’m missing out in May because of Covid!,0,0,0,0,0
245,1239472650679975936,171440419,"#Covid19Walkout #closetheschoolsuknow #closeschoolsuk So I don't have COVID-19 but I do have a bad cold. My Dad has kept me off school as a precaution to keep me safe, but what about others like me who may be going to school and put at risk of what is minor getting worse?!",0,0,1,0,0
246,1315921667726733313,251559611,"Chatting, last night. My wife mentioned she’d lost her sense of smell and that that had been linked to covid. 

Me: Must affect your sense of humour, too.

Her: No, that’s 35 years of being with you.

Son: Brutal.",0,0,1,0,1
247,1281100498381287427,334598301,@timspector I think my wife and I caught COVID when we visited New Orleans in February. We have reported daily on your C-19 app since our return in March. We are retired but very active and keen to help in our community if only we knew we had antibodies. Where can we get tested?,1,0,1,1,0
248,1254317529993895936,150046923,"@seaningle I have a mate whose sister is a nurse and got Covid19. Extremely fit, wins local 10k races regularly. She has been hugely affected in that although recovered becomes breathless after 20 min walk. I wonder if there  are extra risks for athletes/runners who push bodies/lungs hard",0,0,1,0,0
249,1297496445533200384,975389346038779904,@Rosanna_B88 I’ll have to go back again.... probably after Covid. Everything still feels too ‘on hold’ at the moment.,0,0,0,0,0
250,1337042258814775298,1052309825600856064,"Anyone else’s Christmas not being affected by covid?? My Christmas is always small with me, my mum, dad and my brother. So 2 households with 4 people! Crazy that people spend Xmas with 20-30 people!! I love my small Christmas’ , they’re perfect. 🤣🎄",0,0,1,0,0
251,1306257094442655744,884951434860654592,"Finally got my P45 last week after COVID made me redundant (2020 just gets better and better), so I guess tonight is my first yarn update as a full time hand dyer? 

I’m so nervous, feels like my first update all over again 😬",0,0,0,0,0
252,1244220459740205057,844417476,"@BetteMidler  A good friend lost her dad to Covid-19 yesterday, just heard ""Wind beneath my feet"" on UK radio, I cried, you did it so beautifully, thank you.",0,0,0,0,0
253,1243289019372441600,1192104924202622976,Do you need self isolate if you think you have already had covid but now someone in your house is showing symptoms #COVID2019 #covid19UK,0,0,1,0,1
254,1309384321791414272,827326223395217408,"#skynews 
#kayburley 

The UK royal family have lost £35 million during the COVID19 crisis. I've just had a good cry for them. Hope they've got enough to eat, and are keeping warm. 😂😂🙄🙄",0,0,0,0,0
255,1309476894803464193,294786901,"@Grippo77 @LeCampFreddy @Raphy_Jyder @jahwibble I’ve not downloaded it, though I have been using the ‘Zoe’ Covid app to report on my health since the pandemic began. At the pub last night I just wrote my deets down and I imagine they will have to offer that for all who don’t have the right phone. So far I’m not persuaded.",0,0,0,0,0
256,1264231692430192641,841613136843157504,"@samatlounge I’m so sorry for your loss. I have 2 small children. My husband &amp; I both had #COVID19, my dad died alone in hospital, my mum self isolated for 14 days after losing him. We got through it all without extra childcare or breaking the lockdown. He disrespects our loss and sacrifice!",1,0,1,1,0
257,1264243409251901440,584166519,@vicderbyshire Yes. Shortly before our daughter’s first birthday my partner had symptoms. We assumed it was covid &amp; assumed it would spread to me and the baby pretty quick. We all stayed at home for 14 days. We live in a small flat. Friends delivered food.,0,0,1,0,1
258,1264299374340911106,841613136843157504,"@AlexAshman @marcuschown My husband &amp; I had #COVID19, we self isolated with 2 kids. When my dad died alone in hospital from #COVID19 and my mum had to continue self isolating for 14 days we stayed in lockdown. We did it because it was the right thing to do, and the only way to stop the virus 🦠",1,0,1,1,0
259,1238199834361958401,15558351,"Off sick today (not covid-19, happily) but I got really bored by about 10am so I re-organised my bookcases. https://t.co/gNTlecSSHZ",0,0,0,0,0
260,1309414476630888448,4522471,"@JJonesEWC In fairness, I’ve been feeling dodgy for the last week or so. Curiously in line with the rising Covid cases, can’t think why...",0,0,0,0,0
261,1302578057497239553,1096147716751720451,@MichaelRosenYes My husband 45. In good health caught Covid in April. He was extremely ill. His breathing is still terrible &amp; he is exhausted constantly. The gp is sending for a chest X-ray to see what damage has been caused. This is not the flu!!,0,0,1,1,0
262,1268291277516353536,85428203,"And that’s it, 7 weeks later and fighting off Covid-19 our Dad is finally back home and reunited with us! I want to thank all the staff at @Medway_NHS_FT for working around the clock and getting my Dad home safe with us, you really are real life heroes 😍💙 https://t.co/eUMeq48rMh",0,0,1,1,0
263,1247225061578244099,86398019,The news I was dreading. My husband has to do his ICU training tomorrow ready to work with Covid 19 patients this week. Plus he has to work shifts and nights after 20 years of in Outpatient ENT day clinics.,0,0,1,0,0
264,1298666791577759744,325129455,"@paulgeraghty11 I tell a lie, had to have covid test today, my daughter has cough, but arranged it myself.",0,1,1,0,1
265,1246563843628728320,494874699,"@caz_foster My daughter who lives in London is convinced she had it, really poorly all the symptoms including loss of taste and smell too",0,0,1,0,1
266,1242180721105686528,767362,"Mum has tonight been tested positive for COVID-19 - - have just been told. She's critical right now, in full isolation in Lewisham Hospital, no visitors etc etc. Needless to say, I'm in bits some 300 miles away... Forgive me if I go quiet fur a bit. :'-(",0,0,1,1,0
267,1251825615440957440,1169580280660865024,"@MattHancock Tell my wife who is ill after working on a Covid ward. Not tested.
Shouldn’t have been there her Trust knew she already had a comprised respiratory illness, Asthma with steroidal treatment &amp; previous hospitalisations. Her redeploy filled by others of a snr band. Lamb to slaughter",0,0,1,0,0
268,1339227044845154307,53724802,@MoriartyProfJ @amanda_mandyrj I had flu last Christmas and my husband didn't.  I'm also sure I had Covid in March and my husband didn't.,1,0,1,0,0
269,1294552589326057474,133195190,"My #COVID19 update from yesterday (I was too tired last night).
Inc R and weekly PHE surveillance report. 
https://t.co/doV8T3djBr",0,0,0,0,0
270,1308867286724468745,114309025,My eldest son tested positive for #covid yesterday. During the summer he has seen his friends and had some element of normality whilst sticking to the rules. He’s been back at college for 2 weeks and tested positive #coronavirusuk,0,0,1,1,0
271,1276858280090972162,1271019342298263552,"@BorisJohnson I have lost my wife to Covid and need answers.I have a few simple questions I would like to ask you. As my PM
Could you take a little time to help me get these questions put to rest. In doing so let me start to grieve 
Thank you.",0,0,1,1,0
272,1240802816266063878,222275273,Wow 7 years ago .. when all the #covid is over I promise to replicate this pic with all my girls x https://t.co/82MWEC0xFN,0,0,0,0,0
273,1254863062626185222,2251822526,Key worker or their family with covid symptoms? In #Grimsby area? We have additional testing available for you for next three days. Please read link @MartinVickers @lia_nici @CXNELC @NELCouncil @GrimsbyLive @looknorthBBC @RadioHumberside #HumberLRF https://t.co/6ICVYZzc9s,0,0,0,0,0
274,1287830152752304131,46939498,@ismyCAPplaying @PlanetFPLPod @niuton_dj @sujanshah @SkyPlayerInFPL 447th nightmare mate. I blame COVID,0,0,0,0,0
275,1246477382854246403,730364506157789185,"@jasonleitch I have had covid 19 for over 2 weeks. Am I safe to visit my family who have recovered ?
 X",1,0,1,1,0
276,1244197117230551041,359404694,@DrDavidMcGill @bjemec Likewise. Feel more settled on my covid confirmed ward where I can help than at home thinking 'I should be at work helping'.,0,0,0,0,0
277,1241070754600493056,4577235855,Day 4 following #covid19 symptoms - only mild headache remains - no further fever - house still in full lockdown other than one dog walk with kids per day - avoiding people. Strict handwashing in house - cleaning b'rooms etc - spouse has mild symptoms now too https://t.co/JpGe3CVFF9,0,1,0,0,0
278,1236218780704964609,21903377,I have a virus that is presumably not coronavirus but I have lost my voice and got marge simpsons voice and my chest hurts and is full of taffy and my asthma is bad and I have LOADS of nightmares when I sleep ugh fuck help this is awful,0,0,0,0,0
279,1307564870502682624,1029444240168902657,"i see the point however children, especially young children, do not always have these symptoms and are covid positive https://t.co/xYA7xJaViY",0,0,0,0,0
280,1265282027743567874,2402139355,"@DarrenG_Henry Darren if I or anyone in my household starta displaying symptoms of covid should I self isolate or drive 200 miles to see my parents?
Do you think Boris and the government have failed the people of Broxtowe. I do.",0,0,0,0,0
281,1328411761888948224,865286270,"My girlies have had a rubbish year, loosing a grandparent to #covid a grandparent being diagnosed with a terminal illness and adapting to a new normal. They asked to put the Christmas tree up, of course mummy couldn’t say no 🎄🎅🏼❤️ #CountdowntoChristmas https://t.co/7WLGdQdItU",0,0,0,0,0
282,1339944820287156231,341516938,"@DrTashaBarlow I had Covid? in March, I am just starting to feel LongCovid? is coming to an end.",1,0,0,0,0
283,1312818474587230214,28641565,"@WEIRDCHRISTMAS My dad had a lady friend over on his birthday, now turns out her lodger has covid. Watch this space",0,0,1,0,0
284,1239300990068760579,2945596691,"While you've all been covid-19 panic buying groceries, my dad's wake means we now have enough traybakes and madira cakes to last us a lifetime. Thank God for ulster protestants and our god given sweet tooth.",0,0,1,0,0
285,1242755580562944000,67916553,Nahhhhhhhh Covid-19 has forced me to have to wait a whole year until I get to see my husband @Harry_Styles on his #loveontour ☹️ livid is an understatement! I want to be reunited with my mannnnnnnnnnnn,0,0,0,0,0
286,1303588829337726978,1244600409387302918,I had a dream last night that I was at the beach with lots of family and friends and I had covid symptoms and gave it to them all - IN MY DREAM. Anxiety is growing over all this again amid the latest news and scare headlines.,0,0,0,0,0
287,1303806739486310406,485150843,After today’s Covid update it I am very apprehensive about going into work. My husband is high risk and we work with students ages 16-25. I was pretty confident about returning to work until today. #coronavirusuk #WearAMask #Covid19UK,0,0,1,0,0
288,1325410931699036160,18569771,"@SandraWeeden @Lins16298671 Covid tests are done throat and then nose

I've had around 3 dozen done on me, and performed around 2 thousand to date

Hope this helps

(PS - the bacteria in your nose and throat are yours, already inside your body, and will spread much quicker on their own than on your finger)",0,1,0,0,0
289,1280242736101294086,223454915,@PhantomCannibal 3 oh I'm so naughty do I have to go to covid jail now?,0,0,0,0,0
290,1239647631854501888,740332614,"Why and how has Idris Elba been tested for Covid-19, when he had no symptoms and just the notion that he may have come into contact with someone affected? Isn’t that against what us ‘joe public’ are told? We can’t get tested even if symptomatic?",0,0,0,0,0
291,1290977928692543488,1103452165492875264,"@SkyeCityAuthor @TheBeigeSirKeir Similar to me. I can't be 100% sure I had covid, as I had no checks. But the rest, the same. I only found out recently I was sensitive to lactose, plus I try and avoid grains, especially wheat. Although I love bread, so it's difficult, the calmness and clarity I get, is worth it.",0,0,0,0,0
292,1265034577686528000,1911666998,"@paulapopsicle @Day89Linda @neilmartinson @piersmorgan “I have never had a test for my Covid, nor has my wife.”

Sorry, which bit of his travel was in exceptional circumstance, given neither were ill at the same time?",0,0,1,0,0
293,1256307332713086976,827941946631024644,"@10DowningStreet My 82 yr old mother had test for covid in nursing home 21/4 after displaying symptoms. We still have no result assumed lost! 2nd test taken 28/4 and still no result more than 72 hours later,when will we see you taking real action to protect our most vulnerable",0,0,1,0,1
294,1275524023829618693,1883455374,Covid was always serious when patient 0 tested positive.,0,0,0,0,0
295,1312043143387176960,772439220,"@The_LeftistMom I wouldn’t wish ill on anyone either. 
But I don’t think he’s got Covid, it’s too convenient. 
I do wish if he is poorly, that it makes him even just a little bit empathetic to what people are going through.",0,0,0,0,0
296,1292990605736452098,1238790544865796096,"@BorisJohnson 97,000 US children have tested positive for covid. Why do you think that is??? Your herd immunity 'cumming plan' has killed over 70, 000 already. Children will just keep infecting their families if you send them back to school without proper TTT.",0,0,0,0,0
297,1242405998800797696,156440519,"This is great, I’ve got FACE COVID written on my whiteboard as a reminder!  https://t.co/brEVo5wPIV",0,0,0,0,0
298,1308661172640665600,346036400,"@jbhearn I think it’s way to early. Long covid is a major problem we are only now seeing. 300,000 brits have had symptoms longer that 3 months and 50,000 over 6 months. A lot still struggling with breathlessness #WeDontKnowEnough",0,0,0,0,0
299,1252953254062886913,59196888,"It’s been 7 weeks since I saw my first case of COVID-19, and 3 weeks since I last saw a patient without COVID https://t.co/NmtPCgMZdY",0,0,0,0,0
300,1264099767757438976,438584387,"@DavidPetts1 I’m fuming. My wife had COVID19, I would have loved to have been able to go to grandparents 200+ miles away so they could help. But we didn’t we followed the rules because it’s about the greater good of helping society",0,0,1,1,0
301,1303978324818038784,437648894,@Nobbel87 I would use the key to get back into WOW as i am in self isolation due to my son having covid symptoms,0,0,1,0,1
302,1304068381742690304,1253672034,"Jacob Rees-Mogg self-isolating after child tested for COVID-19 

Oh the irony...

I bet Mogg still comes out to defend Johnson &amp; Williamson in saying #BackToSchool is safe!

#ToryLiars @Parents_Utd 

https://t.co/KftWiJpvnh",0,0,0,0,0
303,1260105025298325505,2901419022,"@The_Evil_Barbie I lost my mum just over 2 weeks ago to COVID. Funeral is next week but can only have 10 people attending, along with forgoing many other usual procedures. 

These are hard, stressful times.",0,0,1,1,0
304,1264086583487193088,994483814939480065,"I thought if you had COVID symptoms, you isolated for 7 days, and the rest of your household had to isolate for 14 days. Gov web states it is important you stay at home. They must have clearly forgot to add, this only applies to the general public #DominicCummings 🤷‍♀️",0,0,0,0,0
305,1247119906358939648,1559075586,"""..someone asked me how work was going. I joked that my male colleagues are...becoming “COVID famous” while I am learning elementary school math. That would make a good book title, they [said]. I laughed. And then I cried. Because fuck if I can write a book right now.""@dreaflynn https://t.co/1AKVYTaZrz",0,0,0,0,0
306,1269566463377125376,1081223061775548416,I had covid symptoms for longer than that. https://t.co/GCJcyDnOUx,0,1,0,0,0
307,1269629425802510336,2875382741,"I had to explain this a few times in the last few weeks. Here is my summary. 

Tried to keep my twitter as a #covid free zone but this just needed #Clarification #Immunology https://t.co/tlCNymMEik",0,0,0,0,0
308,1334975488570306564,408305332,"@E_Bellingham I work in the food and pharmaceutical industries. Covid has kept us extremely busy.
Hopefully family home for Christmas.",0,0,0,0,0
309,1325842158373507080,1313868235599740929,"household only started showing covid symptoms yesterday, household positive test today, i should be isolating for 14 days but nhs track and trace reckon i should be back in work, on a crowded bus and in a crowded sixth form class in just 8 days - make it make sense",0,0,1,1,1
310,1303451559251116032,379131969,Wake me up when Covid ends x,0,0,0,0,0
311,1340276302373371904,403493581,@RespectIsVital @peterjukes @LiamThorpECHO @robmcd85 @johnpringdns @charlotteh71 My friend got Covid in February and is still suffering the effects. This sort of attitude disgusts me but unfortunately no longer surprises me.,0,0,0,0,0
312,1322115485555712000,19306790,"First Covid test done (Not showing symptoms, just to make sure I’m all clear for a job). Fingers crossed 🤞",0,0,0,0,0
313,1259116593948381184,841613136843157504,@Keir_Starmer I really feel despair today. My healthy 60yr old dad died from #COVID19 3 weeks ago. Yesterday I saw images of street parties and celebrations while many more like him died all over the country. Completely disrespectful and irresponsible. How many more will die as a result? https://t.co/6WYPBpUoCz,0,0,1,1,0
314,1259171607572078593,841613136843157504,"@JamesMelville When my dad died from #COVID19 3 was ago my mum &amp; I maintained social distancing for 14 days. 14 days without a hug, grieving in isolation after losing our rock because it was the right thing to do. If we could do that people can wait for a picnic! #KeepTheLockdown #StayAtHome",0,0,1,1,0
315,1259184426384273408,841613136843157504,@BethRigby This is my healthy 60y/o dad 3 weeks before he died from #COVID19. When he died my mum &amp; I maintained social distancing for 14 days. 14 days without hugging each other when we lost the most important person in our life. And these people can’t wait for a picnic #KeepTheLockdown https://t.co/t2cq9wmbbI,0,0,1,1,0
316,1301991229765423105,14059431,We are being played how do you test people without symptoms? The mental illness that is Covid soon the average I want to control local council worker will demand to control our live 😂😂🦠😷😷 ITS BOLLOCKS,0,0,0,0,0
317,1257642700137955333,2531942016,"A patient hospitalized with flu-like symptoms last year in France turned out to have had Covid-19, suggesting the coronavirus was spreading there at least a month earlier than records show https://t.co/lXIOxV8yef via @MartheFourcade https://t.co/VowArsnj5I",0,0,0,0,0
318,1269713279372460032,811258596319260672,@Serenity_Blade I was too until my covid test came back negative,0,0,0,0,0
319,1313144453385854976,22975508,"My sister got tested for Covid today. Apparently she was a star. I'm so proud - would have thought she'd have needed multiple people to hold her down!
Praying she's negative.",0,0,1,0,1
320,1276463124628078592,1547504982,"Covid-19 test negative for the whole family. 

Very very relieved. 

My fever is down today but I feel utterly wasted. Turns out this headache fever virus is going around Bill's school.

This has made me more cautious than ever TBH. And I was already cautious. #stayinghome",0,1,1,0,1
321,1276491035510812672,398617280,"Covid-19 test negative for the whole family. 

Very very relieved. 

My fever is down today but I feel utterly wasted. Turns out this headache fever virus is going around Bill's school.

This has made me more cautious than ever TBH. And I was already cautious. #stayinghome",0,1,0,0,0
322,1322850674145677312,1094660653242036224,@GavinWilliamson Covid outbreak at my wife’s school. DfE advised she self isolate for 12 days (?) as she had been in direct contact with someone with positive test. Later told to isolate for 14 days. Still hasn’t been contacted by track and trace. Chaos!,0,0,1,0,0
323,1305760628984999936,1908750854,"So many people have been misdiagnosed with bowel cancer, I dont think covid could be blamed. His GP would have still treated it as an infection. This is an area GPs need waking up to. https://t.co/eMe6I01O8g",0,0,0,0,0
324,1305949401492467714,2988272771,"@MattHancock Why can't I book a covid test for my daughter?
Been trying all day.
The world leading/beating test,track and trace system that you contracted out to private companies is an absolute shambles.
Murderous c**ts the lot of you in government.",0,0,1,0,0
325,1295309890873970690,1012451496590487552,@VikkiTh16913224 @mrjamesob It’s his second holiday since covid plus maternity time off. I wish my job afforded me so much time off.,0,0,0,0,0
326,1284601833332277254,398685765,"&gt;&gt;&gt; throughout the pandemic and inevitably got covid. So now she really can't work and doesn't have any other source of income, so she replied to the thread to ask for food donations. 💔",0,0,0,0,0
327,1240304026480230408,46764861,"Crazy nonsense, my daughter has been at work as a nurse for the last week at A&amp;E Covid isolation ward. Now finally has a day off to do some shopping and can't even get the basics to feed her daughter.",0,0,1,0,0
328,1318842862658850816,1223213133285687297,@stewart1491 Good morning mate  .well maybe not for me mate my daughter tested positive for covid this morning hearts broken mate,0,0,1,1,0
329,1248773383082389504,1148555437488390144,I finished RDR2 a few months ago but felt Dad would like the story after COVID came calling. It’s been a few weeks; we’ve made it to the game’s last chapter. Together we have come to the uncontroversial opinion that Arthur’s one of the greatest characters ever made. https://t.co/pb5KNIC4mt,0,0,1,0,0
330,1309896934069501953,2846950220,"Two housemates now tested positive for Covid. One is still awaiting test results.

Me, still with no symptoms: https://t.co/gZ6ylsCJQp",0,0,1,1,0
331,1267934495929401345,142435487,"@_Jack_The_Wack_ @hwallop @FraserNelson She told me her Dad had Covid
I said in that case I'll have a mask and some hand sanitizer
She said Yeah",0,0,0,0,0
332,1241715818938974210,338483739,"I’m taking social distancing seriously, just had a wee in my mums back garden #COVIDー19 #SocialDistancing",0,0,1,0,0
333,1341257732377067520,2841373501,"@witchmaestra last year i used to.
now im living with my family because i dont have to go to university because of covid and online classes",0,0,1,0,0
334,1252935176021295104,822145164,"I got to self isolate even longer. Under medical advice. Cant spend time with my son. Due to this damn covid-19.
Im really down. 2020 the toughest year of my life.
Hope my Dad who just passed away guides me. Be my guardian angel. 
Feel like smashing my room. I knw thats stupid",0,0,1,0,0
335,1279417194955358208,8902182,Hey @LandoNorris you sent me support whilst I was in ICU with COVID so I’m sending you my support for tomorrow. Excellent 4th position on the grid just keep out of trouble on the start. #landoforthepodium,1,0,0,0,0
336,1305460462155431937,102946639,I took my daughter back to uni last Thursday. Just heard that her friend’s house all has Covid  (they had to travel from Manchester to Newcastle for a test) and my daughter’s housemates were all in contact with them...@AndyBurnhamGM,0,0,1,0,0
337,1242289284364873730,124596395,"So I’ve lived through Ebola, Tottenham riots, KFC chicken drought and now COVID-19??? Oh my children and their children’s children will not hear the end of this 😭",0,0,0,0,0
338,1341010055651610628,1252740832924504065,"I think my new pet peeve is people asking me to “smell this” or “taste this” since covid, yeah thanks guys",0,0,0,0,0
339,1248174885840486401,585807608,"I'm pretty sure #COVID19 came to visit me a short while back (past the 7 day windonw now); and looking the similarities between my symptoms and #croup were striking... 
https://t.co/nL8bzepIyI
I'll hopefully soon have that antibody result, so watch this space...",0,0,0,0,0
340,1262115521828438018,846385347168800768,Felt like absolute shit all day today. Last couple of days I’ve felt alright but today really feel like covid has kicked my arse again.,0,0,0,0,0
341,1264455925374627841,128903470,"OK. Have you got Covid-19 symptoms? 
Would you like to take the kids to stay with the grandparents?
Fancy a 250 mile drive?
OK, then. Is your name Cummings?
No?
Well sorry but you'll have to stay at home and let the kids fend for themselves.",0,0,1,0,0
